,koi_pdisposition,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_teq,koi_insol,koi_dor,koi_num_transits,koi_steff,koi_slogg,koi_srad,koi_smass
7486,0,0.735105477665469,13.39,23791.335898271933,0.28364628616454785,0.0036200000000000004,102.89177806760141,1085.3858276274318,134.36,76.73633334039822,153.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7487,0,1.172,1.9216,11657.0,0.32760300000000003,1.67375,26.94,799.0,96.29,14.3,235.0,4961.0,4.545,0.753,0.725
7488,0,1.021,2.23102,87205.0,0.484349,0.81397,37.02,1863.0,2827.01,2.259,2589.0,5427.0,4.633,0.7,0.776
7489,1,0.74,3.986,232.9,0.01516,0.9374299999999999,1.19,495.0,14.2,27.9,65.0,4885.0,4.61,0.72,0.773
7490,0,0.928,5.0698,29265.0,0.224642,0.81857,25.1,662.0,45.33,29.7833,56.0,6065.0,4.427,1.023,1.018
7491,0,1.883,19.4093,393410.0,1.8066400000000002,0.11327999999999999,277.38,997.0,233.38,8.2745,0.0,5618.0,4.107,1.406,0.922
7492,1,0.5232,5.012,14.4,0.003585,0.16211,0.8,1713.0,2035.92,4.92,287.0,6215.0,3.955,2.05,1.37
7493,0,0.285,5.14771,383430.0,0.583471,0.46595,63.08,1511.0,1232.64,4.3918,0.0,5843.0,4.413,0.99,0.926
7494,0,0.8,6.384,105260.0,0.372578,0.22155,29.25,882.0,143.54,6.406,227.0,5335.0,4.624,0.719,0.803
7495,1,0.285,1.149,129.9,0.010452,28.87085,0.95,900.0,154.92,36.8,188.0,5523.0,4.566,0.832,0.933
7496,0,0.778,5.241,78.7,0.008873,0.04689,2.14,2264.0,6214.34,2.491398,534.0,7117.0,3.964,2.211,1.641
7497,1,0.37,1.976,85.1,0.008536,1.82604,0.84,1385.0,870.41,7.28,671.0,5838.0,4.529,0.897,0.992
7498,0,0.034,17.26,286.8,0.015382,0.55408,2.01,293.0,1.73,145.2,3.0,5866.0,4.301,1.198,1.045
7499,0,0.4247,12.85,259.4,0.015047,1.7668599999999999,3.28,325.0,2.64,311.0,3.0,6248.0,3.924,1.996,1.218
7500,0,0.1287,0.971,163.7,0.011805,86.60949000000001,1.25,884.0,144.19,73.5,146.0,6032.0,4.485,0.973,1.055
7501,0,0.345,1.119,16.6,0.003797,3.95972,0.72,2708.0,12721.72,4.965,1750.0,6218.0,4.066,1.726,1.263
7502,1,0.118,2.733,105.8,0.009326000000000001,1.99568,1.14,1130.0,386.46,13.41,277.0,5683.0,4.3260000000000005,1.115,0.959
7503,1,0.424,2.364,133.5,0.010693000000000001,3.5518199999999998,1.3,987.0,223.87,21.33,179.0,5683.0,4.3260000000000005,1.115,0.959
7504,0,0.997,22.25,6223.0,0.126616,0.0043,24.62,2102.0,4614.94,1.105,215.0,7239.0,4.129,1.781,1.558
7505,0,1.239,1.5908,3590.8,0.315275,0.53422,57.46,1580.0,1472.73,5.99,388.0,5496.0,4.02,1.669,1.063
7506,0,2.095,5.0308,19681.0,1.248165,0.5133800000000001,368.42,1202.0,493.55,17.45,96.0,5638.0,3.597,2.703,1.055
7507,0,1.087,4.26661,75927.0,0.500266,0.53718,59.16,1221.0,524.62,8.093,301.0,6098.0,4.3839999999999995,1.083,1.034
7508,0,0.4658,12.263,619.3,0.023301,1.32625,2.3,248.0,0.9,217.7,4.0,6011.0,4.522,0.902,0.988
7509,0,1.273,2.8712,9880.5,0.396577,0.17226,35.94,1417.0,955.56,3.255,548.0,5967.0,4.516,0.83,0.824
7510,1,0.3462,5.255,234.7,0.014111000000000002,1.366,1.46,594.0,29.38,37.59,49.0,5878.0,4.512,0.945,1.058
7511,1,0.4026,1.185,464.1,0.019835,23.4636,1.17,561.0,23.43,34.0,239.0,3894.0,4.71,0.541,0.548
7512,0,0.8208,9.726,15.2,0.003959000000000001,0.01455,1.32,3507.0,35745.58,1.067,1063.0,7450.0,3.68,3.063,1.637
7513,1,0.6285,10.475,163.8,0.012221,0.04227,0.88,617.0,34.17,6.58,102.0,5025.0,4.609,0.657,0.639
7514,1,0.735105477665469,13.2,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,42.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7515,0,0.0372,2.293,13.7,0.0033909999999999995,0.73512,0.29,1624.0,1642.44,3.38,1347.0,5506.0,4.512,0.782,0.725
7516,0,1.025,7.72717,37583.0,0.325381,0.27416999999999997,39.12,686.0,52.23,20.9293,52.0,6015.0,4.329,1.101,0.942
7517,0,0.017,2.218,384.7,0.017427,5.87352,18.03,2146.0,5009.17,25.29,185.0,5029.0,2.909,9.476,2.653
7518,1,0.735,1.789,255.5,0.015893,3.6321800000000004,1.38,751.0,75.39,21.4,145.0,4926.0,4.522,0.793,0.763
7519,0,0.1512,3.633,46.2,0.006332,0.20213,1.17,2745.0,13421.48,2.267,466.0,7274.0,4.1610000000000005,1.698,1.523
7520,0,1.062,5.8919,74653.0,0.47294899999999995,0.24761,125.96,1984.0,3667.86,7.2602,249.0,7617.0,3.8560000000000003,2.439,1.558
7521,0,1.247,7.2871,268.5,0.258907,0.00804,81.88,3738.0,46102.7,1.32,570.0,11076.0,3.989,2.896,2.984
7522,1,0.3084,1.591,146.9,0.011062,27.293809999999997,0.93,622.0,35.34,67.5,92.0,5214.0,4.527,0.766,0.72
7523,0,0.71,9.88456,256090.0,0.580078,1.0045,164.06,915.0,166.06,44.6022,0.0,6807.0,3.8480000000000003,2.59,1.723
7524,0,0.298,15.5723,261730.0,0.47991300000000003,0.25046999999999997,51.31,575.0,25.82,26.1542,0.0,6085.0,4.438,0.979,0.959
7525,0,0.5604,4.164,221.7,0.014163,0.09772,1.81,2645.0,11576.28,1.142,1709.0,6495.0,4.379,1.168,1.19
7526,0,0.489,1.7606,43.7,0.006206000000000001,0.95155,0.65,1941.0,3371.24,3.3,1589.0,5982.0,4.493,0.96,1.047
7527,0,0.455,7.804119999999999,55165.0,0.22060100000000002,0.44073999999999997,24.93,760.0,78.98,18.914,82.0,6197.0,4.449,1.035,1.096
7528,0,0.2375,2.352,58.4,0.007245999999999999,0.5713,3.46,6177.0,344046.45,2.847,1531.0,10894.0,3.667,4.378,3.249
7529,0,1.294,1.27896,2019.5,0.348326,0.35419,158.5,3651.0,42225.89,1.908,2195.0,5022.0,3.3110000000000004,4.167,1.298
7530,0,0.766,3.349,136.0,0.011687999999999999,0.09671,1.05,1659.0,1797.86,1.588,615.0,5392.0,4.521,0.819,0.814
7531,0,0.88,6.99715,153900.0,0.519355,0.27897,117.51,1542.0,1336.82,7.8951,235.0,6263.0,3.875,2.072,1.173
7532,0,1.247,3.3014099999999997,7342.5,0.36136799999999997,0.10249000000000001,369.2,3790.0,48665.04,2.051,1060.0,4927.0,2.8819999999999997,9.356,2.434
7533,0,0.526,10.4634,361620.0,0.617911,0.16029000000000002,78.14,1191.0,475.44,6.62674,0.0,6267.0,4.284,1.158,0.94
7534,0,0.891,4.822080000000001,55374.0,0.294356,0.38756,36.68,1183.0,462.81,9.1341,222.0,6356.0,4.297,1.141,0.941
7535,0,0.26,0.627,50.0,0.0066370000000000005,20.77696,0.76,2146.0,4984.96,7.77,1042.0,5812.0,4.419,1.055,1.065
7536,0,0.269,5.64674,97564.0,0.28991,1.2896100000000001,49.2,994.0,230.66,23.38,98.0,6295.0,4.158,1.554,1.267
7537,0,0.388,13.8604,134180.0,0.344646,0.14642,63.68,923.0,171.91,15.3281,62.0,6322.0,4.003,1.692,1.051
7538,1,0.7466,23.26,82.3,0.008994,0.08531,1.18,272.0,1.29,90.8,3.0,5845.0,4.282,1.198,1.001
7539,1,0.469,2.561,653.8,0.023359,2.59407,1.74,613.0,33.32,18.61,40.0,4199.0,4.609,0.684,0.694
7540,0,0.559,4.34882,346180.0,0.6165390000000001,0.80377,66.59,1415.0,948.25,5.789,0.0,5753.0,4.42,0.989,0.94
7541,1,0.2525,2.136,143.0,0.010778,5.966880000000001,0.97,784.0,89.33,25.7,184.0,5271.0,4.578,0.821,0.93
7542,0,1.623,6.8806899999999995,213840.0,1.271367,0.98482,400.4,1552.0,1370.16,16.509,118.0,6461.0,3.67,2.884,1.418
7543,0,0.328,11.5759,58975.0,0.221789,0.16078,20.71,618.0,34.4,14.04768,76.0,5330.0,4.4639999999999995,0.855,0.776
7544,0,0.133,2.971,66.0,0.0073030000000000005,0.3275,0.69,1642.0,1724.34,2.47,1443.0,5436.0,4.548,0.869,0.973
7545,0,0.565,3.892,351.4,0.01762,0.11158,10.28,3696.0,43890.28,1.726,610.0,5016.0,3.013,5.344,1.072
7546,0,0.499,21.6014,156160.0,0.373373,0.10235,42.57,462.0,10.79,26.3915,24.0,5463.0,4.353,1.044,0.894
7547,0,1.175,3.7788699999999995,37663.0,0.44862799999999997,2.70558,116.84,963.0,202.98,48.779,46.0,6351.0,3.8139999999999996,2.385,1.352
7548,0,0.825,4.055630000000001,185860.0,0.545171,2.4386900000000002,51.79,796.0,94.74,21.2332,123.0,5387.0,4.482,0.87,0.837
7549,0,0.262,1.5795,47337.0,0.19558299999999998,3.6733800000000003,14.59,1276.0,623.51,6.01,1263.0,4664.0,4.593999999999999,0.683,0.668
7550,0,1.167,4.1603,37721.0,0.443981,0.1521,42.03,1690.0,1922.43,2.2,1165.0,5858.0,4.486000000000001,0.867,0.84
7551,0,0.9917,28.2,49.9,0.009118000000000001,0.0031100000000000004,1.66,1977.0,3611.69,1.009,251.0,6923.0,4.12,1.664,1.336
7552,1,0.1065,0.921,229.5,0.013791,7.57052,1.29,1834.0,2675.15,5.66,1985.0,5461.0,4.552,0.858,0.957
7553,1,0.213,2.218,63.2,0.007199,6.35277,3.33,1550.0,1365.41,29.2,153.0,5418.0,3.447,4.233,1.83
7554,0,0.597,6.2632699999999994,702440.0,1.067906,0.46311,217.25,2263.0,6187.57,3.6419,0.0,6230.0,4.043,1.863,1.396
7555,0,0.12,8.11952,300710.0,0.507005,0.09579,177.78,2944.0,17830.7,1.8408,1232.0,5788.0,3.6069999999999998,3.211,1.52
7556,1,0.168,5.062,204.9,0.013015,0.9017,1.12,674.0,48.8,20.95,95.0,5472.0,4.499,0.79,0.718
7557,0,0.548,7.0245,164850.0,0.390538,0.37206999999999996,34.03,843.0,119.12,10.0975,186.0,5653.0,4.573,0.798,0.868
7558,0,1.045,2.1931,76.7,0.054373000000000005,0.01277,12.52,2481.0,8964.2,2.09,291.0,9609.0,4.149,2.108,2.284
7559,0,0.0,29.059,690240.0,0.795303,0.02371,162.84,1272.0,619.07,5.4155,0.0,6915.0,4.012,1.875,1.322
7560,0,0.969,6.32492,117110.0,0.5095569999999999,1.13214,114.63,925.0,172.73,30.58,63.0,5923.0,3.904,2.06,1.242
7561,0,0.985,3.7200699999999998,68184.0,0.400013,1.54719,77.97,1141.0,401.55,19.53,110.0,5537.0,3.8369999999999997,1.785,0.798
7562,1,1.159,11.856,207.8,0.173014,0.00822,41.53,2167.0,5197.02,1.187,548.0,6221.0,3.935,2.198,1.516
7563,0,0.952,4.24721,124830.0,0.512667,3.33224,65.5,829.0,111.83,39.37,74.0,6492.0,4.32,1.17,1.041
7564,0,0.8618,4.33,329.0,0.018844,0.05507000000000001,3.65,3191.0,24515.44,1.16,1301.0,7392.0,4.135,1.772,1.563
7565,0,1.153,16.261,202.4,0.166204,0.00288,18.8,1366.0,822.2,1.1633,344.0,6300.0,4.414,1.036,1.012
7566,0,0.947,16.1346,532.9,0.026231,0.008620000000000001,3.62,1973.0,3587.69,1.029493,695.0,6612.0,4.303,1.264,1.173
7567,0,1.15,5.7173099999999994,42519.0,0.44754099999999997,0.39764,47.26,781.0,88.01,15.142,81.0,5838.0,4.438,0.967,0.936
7568,0,0.9883,19.4,100.5,0.013078999999999999,0.00108,1.8,1345.0,773.19,1.00324,261.0,6190.0,4.261,1.259,1.052
7569,1,0.5643,1.355,197.0,0.01329,57.07105,1.22,526.0,18.12,134.1,49.0,5496.0,4.564,0.838,0.939
7570,0,0.327,0.6624,450.7,0.020138,25.1966,2.47,2138.0,4953.98,10.69,1395.0,6312.0,4.338,1.122,0.998
7571,0,0.735105477665469,1.75,23791.335898271933,0.28364628616454785,0.00298,102.89177806760141,1085.3858276274318,31519.61,76.73633334039822,2338.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7572,1,0.729,9.067,32.8,0.005632,0.0147,1.54,2492.0,9138.09,1.26,834.0,6400.0,3.877,2.512,1.732
7573,0,0.788,13.4849,80671.0,0.30773,0.29761,63.58,652.0,42.65,44.965,19.0,6703.0,4.018,1.892,1.365
7574,0,0.735105477665469,1.83,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,1612.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7575,1,0.145,1.318,223.4,0.013628999999999999,2.72237,1.49,2036.0,4086.46,4.17,286.0,5618.0,4.373,1.002,0.865
7576,0,1.237,5.6357,1118.1,0.272513,0.02112,28.63,1619.0,1622.84,1.404,857.0,5951.0,4.4110000000000005,0.962,0.869
7577,0,0.4448,1.55,147.2,0.011295999999999999,4.2961,1.04,1217.0,519.13,11.3,530.0,5646.0,4.5489999999999995,0.841,0.914
7578,0,0.553,5.364669999999999,340910.0,0.606056,0.7412,69.23,1203.0,494.75,8.3686,0.0,5780.0,4.364,1.046,0.921
7579,0,1.003,2.91005,161930.0,0.634783,26.86495,53.1,467.0,11.24,123.62,35.0,5452.0,4.593999999999999,0.766,0.854
7580,0,1.031,5.2235,68002.0,0.43292299999999995,0.2611,38.01,1044.0,280.82,6.283,632.0,5655.0,4.482,0.804,0.716
7581,1,0.8925,1.7129,4759.5,0.074796,0.4054,6.17,1688.0,1919.35,2.594,1483.0,5776.0,4.599,0.755,0.826
7582,1,0.344,1.153,270.3,0.014813999999999999,42.183009999999996,1.09,577.0,26.18,55.7,154.0,4298.0,4.603,0.675,0.668
7583,1,0.08,3.199,124.0,0.01024,1.8137299999999998,1.19,1052.0,289.51,16.55,197.0,6274.0,4.434,1.062,1.115
7584,0,0.909,3.4634099999999997,57316.0,0.313809,0.39785,50.13,1825.0,2624.42,4.545,632.0,6215.0,4.138,1.463,1.073
7585,0,0.944,6.4205,116050.0,0.490345,3.4378599999999997,40.43,373.0,4.59,96.55,18.0,5458.0,4.603,0.755,0.845
7586,0,0.199,1.368,290.2,0.015156000000000001,2.58892,1.11,1365.0,826.03,4.34,1456.0,4535.0,4.607,0.668,0.659
7587,0,0.899,2.46338,44576.0,0.27158000000000004,3.1132400000000002,18.8,690.0,53.74,21.089,173.0,5085.0,4.678999999999999,0.634,0.699
7588,0,0.84,3.8102,378390.0,0.8527950000000001,0.72596,92.29,2312.0,6728.14,2.212,0.0,5951.0,4.439,0.991,0.983
7589,0,0.901,4.92516,144600.0,0.5162899999999999,0.25134,130.46,2943.0,17727.93,3.2483400000000002,836.0,8027.0,3.997,2.314,1.94
7590,0,0.86,7.390969999999999,45979.0,0.251225,0.35395,19.12,518.0,17.04,21.14,59.0,5315.0,4.636,0.697,0.772
7591,0,1.2,4.81451,28977.0,0.432821,1.36396,114.14,902.0,156.47,46.616,38.0,6422.0,3.78,2.415,1.284
7592,0,0.619,3.6713,311050.0,0.6079720000000001,0.6956899999999999,70.64,1925.0,3242.53,3.495,0.0,6100.0,4.397,1.064,1.029
7593,0,0.735105477665469,0.95,23791.335898271933,0.28364628616454785,1.30336,102.89177806760141,1085.3858276274318,42791.46,76.73633334039822,474.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7594,0,0.388,3.20209,400010.0,0.610647,1.52315,47.81,1313.0,701.93,5.6088,910.0,5260.0,4.56,0.717,0.68
7595,0,0.749,7.903169999999999,43087.0,0.208169,0.17765,50.33,1310.0,696.82,11.1096,112.0,6770.0,3.89,2.214,1.389
7596,1,0.734,4.657,408.4,0.019947,0.31886,2.71,1008.0,244.47,12.44,8.0,6474.0,4.311,1.242,1.148
7597,0,0.905,3.1925,131940.0,0.498378,0.53196,58.67,1957.0,3455.76,2.9075,1143.0,5962.0,4.423,1.078,1.126
7598,1,0.4828,2.975,335.1,0.016943,3.9438,0.97,370.0,4.43,39.5,77.0,3761.0,4.724,0.526,0.535
7599,1,0.073,3.057,117.3,0.009618999999999999,2.56577,0.75,679.0,50.14,21.4,157.0,4889.0,4.57,0.715,0.693
7600,0,0.121,3.151,12.9,0.003315,0.2756,0.37,2077.0,4422.99,2.33,1444.0,6300.0,4.391,1.025,0.942
7601,0,0.735105477665469,2.38,23791.335898271933,0.28364628616454785,0.01605,102.89177806760141,1085.3858276274318,6114.15,76.73633334039822,351.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7602,0,1.123,4.9641,66012.0,0.500818,0.14909,57.48,1784.0,2389.78,2.4892,499.0,6134.0,4.378,1.051,0.962
7603,1,1.198,5.307,997.3,0.234504,0.02586,14.03,1097.0,342.59,1.337,803.0,4668.0,4.7,0.548,0.548
7604,0,0.506,5.8903,393900.0,0.646123,1.95816,75.21,864.0,131.33,25.038,0.0,6247.0,4.433,1.066,1.122
7605,0,1.126,5.23771,46565.0,0.441799,1.09091,43.42,601.0,30.92,33.411,54.0,5754.0,4.458,0.9,0.847
7606,0,0.777,4.4621,92672.0,0.33311599999999997,2.4644,35.03,668.0,47.14,37.864,68.0,5941.0,4.487,0.963,1.038
7607,0,0.284,1.395,84.1,0.008448,1.59912,0.79,2115.0,4714.94,2.866,2535.0,5799.0,4.548,0.86,0.955
7608,0,1.242,4.0656,15298.0,0.40615100000000004,0.11367999999999999,44.35,1352.0,788.17,3.3,113.0,5780.0,4.438,1.0,1.0
7609,0,0.688,3.152,185.6,0.013250999999999999,0.37789,1.27,1097.0,342.77,6.03,341.0,5385.0,4.476,0.875,0.835
7610,0,0.753,7.418069999999999,219220.0,0.550315,2.56065,32.57,271.0,1.28,69.489,27.0,3892.0,4.708,0.542,0.546
7611,1,0.039,4.703,213.1,0.013378,1.53164,1.5,737.0,69.62,29.91,71.0,6158.0,4.455,1.026,1.092
7612,0,0.0198,8.7,64.6,0.0072120000000000005,0.02565,0.6,1356.0,798.8,1.376,968.0,5261.0,4.562,0.768,0.784
7613,0,1.195,7.6066,448.9,0.215545,0.0033399999999999997,46.02,1786.0,2400.3,1.6596919999999997,265.0,7514.0,4.052,1.955,1.571
7614,0,0.735105477665469,2.48,23791.335898271933,0.28364628616454785,0.00899,102.89177806760141,1085.3858276274318,5175.96,76.73633334039822,746.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7615,0,0.529,1.549,313.8,0.016628,12.85111,1.36,734.0,68.48,37.1,157.0,5210.0,4.538,0.749,0.707
7616,0,0.861,5.3934,8245.0,0.096847,0.04405,14.94,1988.0,3686.75,1.4931,74.0,5583.0,4.115,1.413,0.95
7617,0,0.516,1.216,72.0,0.008048,1.82516,1.93,4181.0,71798.87,3.080864,1936.0,8098.0,4.013,2.199,1.819
7618,1,0.0766,8.48,97.9,0.008906,0.28109,2.42,960.0,201.01,18.07,54.0,5500.0,3.775,2.491,1.348
7619,0,1.187,20.143,328.2,0.204145,0.005220000000000001,50.25,2117.0,4744.68,1.2103,426.0,6440.0,3.8739999999999997,2.254,1.386
7620,0,0.0126,3.487,318.5,0.016477000000000002,0.16197999999999999,2.92,3102.0,21896.26,1.341,2514.0,6534.0,4.128,1.622,1.294
7621,0,0.735105477665469,2.0,23791.335898271933,0.28364628616454785,8.91721,102.89177806760141,1085.3858276274318,17741.94,76.73633334039822,2367.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7622,0,0.735105477665469,3.72,23791.335898271933,0.28364628616454785,0.01744,102.89177806760141,1085.3858276274318,2573.87,76.73633334039822,1294.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7623,0,0.735105477665469,2.73,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,1470.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7624,0,0.922,7.22,412.0,0.022765,0.02191,2.49,1795.0,2448.03,1.08,1009.0,5780.0,4.438,1.0,1.0
7625,1,0.045,0.675,183.4,0.012555,23.238020000000002,1.36,1933.0,3285.52,9.34,1597.0,5705.0,4.4239999999999995,0.989,0.945
7626,0,0.919,15.43,2434.0,0.054212,0.0008900000000000001,9.08,1370.0,832.67,1.204,114.0,6881.0,4.252,1.534,1.535
7627,0,0.9279,1.3176,4174.5,0.076322,0.50388,9.97,2376.0,7539.67,2.0604,2327.0,5745.0,4.29,1.196,1.018
7628,0,1.214,2.31285,41160.0,0.500324,0.5509,54.03,2193.0,5486.36,2.292,1614.0,5899.0,4.387,0.989,0.869
7629,1,0.016,3.14,162.5,0.01158,4.164969999999999,0.93,632.0,37.74,36.3,93.0,5541.0,4.613,0.733,0.82
7630,0,1.242,1.7626,1530.6,0.286647,0.14415999999999998,31.43,1550.0,1362.23,2.99,709.0,6031.0,4.427,1.004,0.983
7631,0,1.076,4.17961,71766.0,0.47974700000000003,3.3241199999999997,38.87,527.0,18.22,50.99,50.0,5503.0,4.5360000000000005,0.742,0.69
7632,0,0.988,6.562,499.2,0.033205,0.03354,3.35,533.0,19.12,14.36,29.0,6072.0,4.51,0.923,1.005
7633,0,0.3857,1.842,288.4,0.015553999999999998,0.7248100000000001,1.4,1889.0,3012.0,2.309,2360.0,5233.0,4.489,0.824,0.764
7634,1,0.199,1.76,149.8,0.011112,3.9962,3.56,2104.0,4636.69,11.38,1006.0,5195.0,3.409,2.935,0.805
7635,0,1.211,3.1718,18837.0,0.395781,0.46485,54.93,1274.0,622.32,8.589,530.0,6174.0,4.235,1.271,1.012
7636,0,0.71,4.4301699999999995,241360.0,0.5606300000000001,0.6431100000000001,69.55,1581.0,1476.77,5.7107,76.0,6300.0,4.349,1.136,1.047
7637,0,0.735105477665469,3.21,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,3.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7638,0,0.586,3.631,29.7,0.005188,0.18216,0.69,1745.0,2196.53,3.07,1550.0,5921.0,4.22,1.211,0.888
7639,0,0.887,6.8524,140160.0,0.49986400000000003,0.11065,139.36,2230.0,5838.68,2.5959,783.0,5587.0,3.7539999999999996,2.553,1.35
7640,1,0.295,1.83,173.3,0.012081,3.19149,1.2,1268.0,611.31,10.29,513.0,5778.0,4.531000000000001,0.911,1.028
7641,0,0.83,5.23595,94675.0,0.364854,0.18095999999999998,75.1,1966.0,3523.25,3.4869,643.0,5947.0,3.943,1.885,1.137
7642,0,1.233,23.0124,682180.0,1.601176,0.07032000000000001,237.79,1179.0,457.25,5.7904,0.0,6270.0,4.199,1.36,1.064
7643,0,1.35,13.2105,75054.0,0.720646,0.14322000000000001,272.44,1289.0,652.01,19.781,43.0,7854.0,3.6689999999999996,3.462,2.039
7644,0,0.735105477665469,4.51,23791.335898271933,0.28364628616454785,0.008440000000000001,102.89177806760141,1085.3858276274318,698.68,76.73633334039822,830.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7645,1,0.9829,12.901,456.1,0.028042,0.01031,4.91,2413.0,8016.36,1.0084,794.0,7045.0,4.154,1.604,1.341
7646,0,1.199,3.5000699999999996,24616.0,0.41819300000000004,1.29569,33.11,605.0,31.61,25.018,89.0,5232.0,4.553999999999999,0.725,0.686
7647,0,1.212,1.95901,20729.0,0.407995,0.49756999999999996,82.29,3013.0,19590.61,2.4326,1808.0,6465.0,3.947,1.847,1.101
7648,0,0.641,2.7481,327660.0,0.645629,1.05786,125.64,2679.0,12266.51,2.54,1239.0,5096.0,3.889,1.782,0.898
7649,0,0.735105477665469,1.17,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,125.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7650,1,0.1566,2.243,77.9,0.008134,4.36201,1.0,1150.0,414.11,20.02,225.0,6300.0,4.371,1.126,1.082
7651,1,0.33,1.712,370.6,0.017531,2.64054,1.46,1234.0,547.5,7.51,207.0,5238.0,4.598,0.764,0.854
7652,0,1.267,1.69478,2236.6,0.32027100000000003,0.18014000000000002,35.67,2011.0,3850.25,2.053,1404.0,6183.0,4.407,1.02,0.969
7653,1,8.7053,0.357,453.9,7.728274000000001,950.09515,774.73,648.0,41.69,274.5,67.0,5865.0,4.518,0.918,1.012
7654,0,1.117,3.04508,45265.0,0.43238999999999994,0.62675,47.22,1300.0,673.9,6.298,495.0,5780.0,4.438,1.0,1.0
7655,1,0.129,1.436,660.0,0.022928,53.518269999999994,1.88,541.0,20.29,97.11,74.0,4918.0,4.546,0.752,0.727
7656,0,0.479,4.15602,414950.0,0.656708,5.71703,63.25,742.0,71.88,35.527,0.0,5750.0,4.538,0.882,0.98
7657,0,0.973,8.96181,103140.0,0.478548,0.81699,52.88,523.0,17.63,47.91,27.0,6137.0,4.448,1.012,1.043
7658,1,0.1542,15.59,53.3,0.006706999999999999,0.434,1.09,399.0,5.96,96.6,8.0,6163.0,4.144,1.486,1.122
7659,0,1.26,1.3875,6571.5,0.36852399999999996,0.58519,67.45,2260.0,6185.9,2.82,31.0,5164.0,3.949,1.676,0.91
7660,0,0.385,2.33166,247740.0,0.46755,1.22017,75.31,2551.0,9989.53,2.6188,2539.0,5321.0,4.069,1.475,0.931
7661,0,0.022,1.879,212.7,0.013194999999999998,4.7060900000000006,1.15,1036.0,272.61,14.64,240.0,5497.0,4.581,0.8,0.896
7662,0,0.885,12.2384,153410.0,0.521492,0.5715600000000001,59.22,490.0,13.58,50.574,3.0,6201.0,4.431,1.04,1.059
7663,0,0.421,3.94095,190570.0,0.413775,0.6167699999999999,39.08,1499.0,1194.16,4.5837,779.0,6071.0,4.541,0.865,0.947
7664,0,1.157,40.02,124.5,0.167657,0.00059,17.41,925.0,173.44,1.184,193.0,5900.0,4.5089999999999995,0.951,1.065
7665,0,0.373,5.677,33.8,0.005274,0.07934,0.42,1152.0,416.87,2.466,710.0,4986.0,4.558,0.733,0.709
7666,0,0.734,5.08,31.0,0.005493,0.050769999999999996,1.19,2200.0,5537.41,2.125,711.0,5850.0,3.72,1.977,0.749
7667,0,0.2376,4.674,128.9,0.01037,0.15730999999999998,0.92,1325.0,729.42,3.098,705.0,5658.0,4.567,0.815,0.895
7668,0,0.585,12.8138,339060.0,0.618216,1.2105700000000001,110.85,530.0,18.65,79.062,0.0,5784.0,3.985,1.642,0.951
7669,0,0.902,8.790239999999999,143680.0,0.515495,0.89456,116.52,765.0,80.93,42.1834,31.0,6078.0,3.946,2.07,1.38
7670,0,0.741,12.1777,233260.0,0.5637,0.74771,54.72,447.0,9.45,52.935,18.0,5912.0,4.532,0.889,0.98
7671,0,0.686,3.7451199999999996,267050.0,0.5861350000000001,0.52835,67.08,2112.0,4703.58,2.77,1229.0,6240.0,4.391,1.048,0.983
7672,0,0.8507,5.96,1541400.0,2.732772,717.0043900000001,243.21,241.0,0.79,1745.0,0.0,5997.0,4.572,0.815,0.904
7673,0,0.98,0.9698,839.5,0.04355,0.40845,4.64,2102.0,4624.3,2.04,2126.0,5628.0,4.388,0.976,0.85
7674,0,0.985,2.235,99376.0,0.48825799999999997,1.40959,53.32,1701.0,1973.12,4.82,21.0,5780.0,4.438,1.0,1.0
7675,0,1.242,2.2974,17481.0,0.420608,0.33889,41.48,1926.0,3241.36,2.163,1734.0,5697.0,4.46,0.903,0.857
